Name,Age,Overall,Club,Value(£),Age_Group,Overall_Group,Log_Value,Age_Rating,Cluster_Labels,playerId
21 E. Leclercq,-1.3207234448591447,-0.5437493816526152,Chamois Niortais Football Club,-0.2920255977364162,15-20,51-60,-0.1860486281002422,-1.091430802677508,1,16773
S. Al Manthari,0.8345933323468597,-0.668188767400217,Al Ain FC,-0.3226337289097242,26-30,51-60,-0.5350626985008445,0.1760360583692146,1,16774
22 J. García,-1.1051917671385445,-0.4193099959050135,Getafe CF,-0.2792722097475378,15-20,61-70,-0.0941534594714525,-0.9180827595148124,1,16775
T. Dickinson,-0.458596733976743,-0.668188767400217,Wycombe Wanderers,-0.2984022917308553,21-25,51-60,-0.2399861906569567,-0.6074070457946565,1,16776
B. Austin,-0.0275333785355421,0.0784475470853935,Tottenham Hotspur,-0.2091285758087068,21-25,61-70,0.223266688023364,-0.0355836306865437,0,16777
22 Pablo Picón,-0.458596733976743,-0.4193099959050135,Levante Unión Deportiva,-0.2888372507391966,21-25,61-70,-0.1612890803228888,-0.5128535677059135,1,16778
22 K. Morton,0.8345933323468597,-1.0415069246430222,Houston Dynamo,-0.3328364393008269,26-30,51-60,-0.7546775676470617,-0.0063170779447899,1,16779
22 C. Chatzigavriel,-1.3207234448591447,-0.668188767400217,Manchester United,-0.3494158436863688,15-20,51-60,-6.147069907099549,-1.129702448570571,1,16780
21 A. Pérez,-0.458596733976743,-0.4193099959050135,La Equidad,-0.2888372507391966,21-25,61-70,-0.1612890803228888,-0.5128535677059135,1,16781
22 D. Lima Semedo,-1.1051917671385445,-0.668188767400217,FC Girondins de Bordeaux,-0.2920255977364162,15-20,51-60,-0.1860486281002422,-0.999128597876592,1,16782
F. Kramarz,-1.1051917671385445,-1.0415069246430222,Cracovia,-0.3175323737141728,15-20,51-60,-0.4552194701682993,-1.120697355419262,1,16783
O. Ba,-0.6741284116973434,-0.4193099959050135,FC Metz,-0.2824605567447574,21-25,61-70,-0.1154568457116381,-0.6479299649755464,1,16784
W. Ramírez,-1.1051917671385445,-0.668188767400217,Barcelona Sporting Club,-0.2984022917308553,15-20,51-60,-0.2399861906569567,-0.999128597876592,1,16785
N. Sauter,-0.889660089417944,-0.2948706101574117,SC Freiburg II,-0.2633304747614398,15-20,61-70,-0.0003698405319322,-0.7402321697764623,1,16786
G. Arévalos,2.989910109552864,0.0784475470853935,General Caballero (JLM),-0.3417638108930417,36-40,61-70,-1.1087488652338402,1.981557235206642,0,16787
22 N. Rossi,-0.0275333785355421,0.4517657043281988,Club Atlético Rentistas,-0.1326082478754366,21-25,61-70,0.4226165658590545,0.1197542261735341,0,16788
J. Blunkell,-1.1051917671385445,-1.4148250818858277,Wycombe Wanderers,-0.3315611005019391,15-20,51-60,-0.7207407349547378,-1.2422661129619317,1,16789
21 A. Vera,0.8345933323468597,-0.668188767400217,Club River Plate Asunción,-0.323909067708612,26-30,51-60,-0.5574056096128822,0.1760360583692146,1,16790
F. Wienand,-0.6741284116973434,-0.4193099959050135,Rot-Weiß Essen,-0.2824605567447574,21-25,61-70,-0.1154568457116381,-0.6479299649755464,1,16791
20 R. Goss,0.4035299769056588,-0.2948706101574117,Manchester United,-0.3494158436863688,26-30,61-70,-6.147069907099549,0.0837338535682987,1,16792
L. Rieß,-0.6741284116973434,-0.2948706101574117,1. FSV Mainz 05,-0.2601421277642202,21-25,61-70,0.0162843732425713,-0.6029044992190021,1,16793
J. Silva,0.1879982991850583,0.0784475470853935,Cerro Largo Fútbol Club,-0.253765433769781,21-25,61-70,0.047878999246369,0.1084978597343981,0,16794
S. Kolbe,0.6190616546262593,-0.0459918386622081,SpVgg Bayreuth,-0.2824605567447574,26-30,61-70,-0.1154568457116381,0.3381277350927741,0,16795
W. Dennis,-0.458596733976743,-0.668188767400217,AFC Bournemouth,-0.2984022917308553,21-25,51-60,-0.2399861906569567,-0.6074070457946565,1,16796
22 Luis Castillo,-0.6741284116973434,-0.5437493816526152,Elche CF,-0.2888372507391966,21-25,51-60,-0.1612890803228888,-0.6929554307320908,1,16797
20 O. Saundry,-0.889660089417944,-1.2903856961382256,SønderjyskE,-0.3392131332952661,15-20,51-60,-0.9770093362727958,-1.082425709526199,1,16798
21 P. Gavilán,1.6967200432292615,-0.0459918386622081,Club River Plate Asunción,-0.3175323737141728,31-35,61-70,-0.4552194701682993,1.0472788207583472,0,16799
22 M. Correa,-0.458596733976743,-0.4193099959050135,Club Atlético Peñarol,-0.2888372507391966,21-25,61-70,-0.1612890803228888,-0.5128535677059135,1,16800
21 Rui Encarnação,-0.2430650562561425,-0.4193099959050135,CD Nacional,-0.2952139447336357,21-25,61-70,-0.2122237536194585,-0.3777771704362805,1,16801
22 Fernando Castro,0.1879982991850583,0.2028869328329953,FC Arouca,-0.2314470047892439,21-25,61-70,0.1439185287759226,0.1625284186422513,0,16802
D. Adamczyk,-0.889660089417944,-0.668188767400217,VfL Osnabrück,-0.2952139447336357,15-20,51-60,-0.2122237536194585,-0.8685547471826136,1,16803
W. Hernández,-0.458596733976743,-0.4193099959050135,Caracas Fútbol Club,-0.2952139447336357,21-25,61-70,-0.2122237536194585,-0.5128535677059135,1,16804
J. Sveinhaug,-1.1051917671385445,-1.1659463103906238,Lillestrøm SK,-0.3188077125130607,15-20,51-60,-0.473913461828998,-1.1612202746001516,1,16805
21 B. Chalton,-1.3207234448591447,-1.2903856961382256,Rochdale,-0.3226337289097242,15-20,51-60,-0.5350626985008445,-1.321060678035884,1,16806
22 Lluis Tarrés,-0.6741284116973434,-0.668188767400217,Unión Deportiva Almería,-0.2952139447336357,21-25,51-60,-0.2122237536194585,-0.7379808964886351,1,16807
F. Ravizzoli,0.1879982991850583,-0.5437493816526152,Milton Keynes Dons,-0.3188077125130607,21-25,51-60,-0.473913461828998,-0.1616549348048678,1,16808
M. Cox,-0.889660089417944,-0.5437493816526152,Brentford,-0.2824605567447574,15-20,51-60,-0.1154568457116381,-0.8257805547138966,1,16809
20 C. Taylor,-1.3207234448591447,-1.5392644676334293,Southend United,-0.3417638108930417,15-20,51-60,-1.1087488652338402,-1.3976039698220095,1,16810
22 F. Feller,-1.3207234448591447,-0.5437493816526152,1. FC Heidenheim 1846,-0.2984022917308553,15-20,51-60,-0.2399861906569567,-1.091430802677508,1,16811
Fidel Castillo,-0.0275333785355421,-0.0459918386622081,UD Ibiza,-0.2314470047892439,21-25,61-70,0.1439185287759226,-0.0873629163065697,0,16812
21 T. Nozawa,-1.3207234448591447,-1.1659463103906238,FC Tokyo,-0.3188077125130607,15-20,51-60,-0.473913461828998,-1.2827890321428217,1,16813
22 C. Monks,-1.1051917671385445,-1.5392644676334293,Blackpool,-0.3328364393008269,15-20,51-60,-0.7546775676470617,-1.2827890321428217,1,16814
T. Al Hajji,-0.0275333785355421,-1.2903856961382256,Al Khaleej,-0.3264597453063877,21-25,51-60,-0.6056542628238453,-0.6051557725068294,1,16815
22 V. Chatziemmanouil,-0.458596733976743,-0.2948706101574117,AEK Athens,-0.2665188217586594,21-25,61-70,-0.0176526607407416,-0.465576828661542,1,16816
22 M. Sasaki,-0.889660089417944,-0.2948706101574117,Kashiwa Reysol,-0.2728955157530986,15-20,61-70,-0.0543074454904307,-0.7402321697764623,1,16817
21 Iñaki Álvarez,-0.0275333785355421,-0.0459918386622081,CA Osasuna,-0.2314470047892439,21-25,61-70,0.1439185287759226,-0.0873629163065697,0,16818
L. Franco,-0.2430650562561425,-0.2948706101574117,Club Sol de América,-0.2952139447336357,21-25,61-70,-0.2122237536194585,-0.3282491581040818,1,16819
R. Bettocchi,-0.6741284116973434,-0.7926281531478188,FBC Melgar,-0.3047789857252945,21-25,51-60,-0.3011355363616134,-0.7830063622451794,1,16820
Ramón Juan,-0.2430650562561425,0.0784475470853935,CD Mirandés,-0.2218819637975851,21-25,61-70,0.1796202836205465,-0.1796651211074855,0,16821
22 K. Bartoszek,-0.889660089417944,-1.4148250818858277,Bruk-Bet Termalica Nieciecza,-0.3277350841052756,15-20,51-60,-0.6318292985514132,-1.1251999019949164,1,16822
J. Gal,1.2656566877880606,-0.668188767400217,Degerfors IF,-0.3277350841052756,26-30,51-60,-0.6318292985514132,0.4371837597571716,1,16823
22 L. Klußmann,-1.1051917671385445,-1.1659463103906238,Borussia Dortmund II,-0.3188077125130607,15-20,51-60,-0.473913461828998,-1.1612202746001516,1,16824
22 T. Ernst,-1.1051917671385445,-1.1659463103906238,VfL Bochum 1848,-0.3143440267169533,15-20,51-60,-0.411573190657905,-1.1612202746001516,1,16825
Á. De La Cruz,-0.6741284116973434,-0.5437493816526152,Club Alianza Lima,-0.2952139447336357,21-25,51-60,-0.2122237536194585,-0.6929554307320908,1,16826
O. Mason,-1.1051917671385445,-1.1659463103906238,Mansfield Town,-0.3213583901108364,15-20,51-60,-0.513759371733138,-1.1612202746001516,1,16827
22 V. Torop,-1.3207234448591447,-0.9170675388954204,PFC CSKA Moscow,-0.2984022917308553,15-20,51-60,-0.2399861906569567,-1.206245740356696,1,16828
12 P. Kurucz,-0.0275333785355421,-0.1704312244098099,Rochdale,-0.2984022917308553,21-25,61-70,-0.2399861906569567,-0.1391422019265956,1,16829
22 A. Desábato,1.6967200432292615,-0.4193099959050135,Platense,-0.3328364393008269,31-35,61-70,-0.7546775676470617,0.8379104049904161,1,16830
J. Torrance,-0.6741284116973434,-1.2903856961382256,Salford City,-0.3264597453063877,21-25,51-60,-0.6056542628238453,-0.9631082252713568,1,16831
T. Himeur,-0.458596733976743,-0.5437493816526152,Toulouse Football Club,-0.2920255977364162,21-25,51-60,-0.1860486281002422,-0.5601303067502851,1,16832
21 Charlie,-0.458596733976743,-0.2948706101574117,C.D. Castellón,-0.2601421277642202,21-25,61-70,0.0162843732425713,-0.465576828661542,1,16833
21 J. Gil,-1.1051917671385445,-0.9170675388954204,Deportivo Pasto,-0.3079673327225141,15-20,51-60,-0.3350725200219547,-1.0801744362383718,1,16834
T. Hasal,-0.2430650562561425,0.0784475470853935,Vancouver Whitecaps FC,-0.2091285758087068,21-25,61-70,0.223266688023364,-0.1796651211074855,0,16835
22 I. Al Kaabi,1.0501250100674602,-0.5437493816526152,Manchester United,-0.3494158436863688,26-30,51-60,-6.147069907099549,0.3696455611223551,1,16836
L. Gemello,-0.458596733976743,0.0784475470853935,Torino F.C.,-0.2091285758087068,21-25,61-70,0.223266688023364,-0.3237466115284274,0,16837
22 M. Heredia,2.5588467541116637,0.3273263185805971,Carlos A. Mannucci,-0.3379377944963782,36-40,61-70,-0.9230722825322876,1.8509833845126635,0,16838
21 A. Vento,0.4035299769056588,-0.668188767400217,12 de Octubre FC,-0.3213583901108364,26-30,51-60,-0.513759371733138,-0.0851116430187424,1,16839
L. Moro,-1.3207234448591447,-0.1704312244098099,Perugia,-0.2378236987836831,15-20,61-70,0.1184708397860282,-0.97661586499832,1,16840
22 Unai Marino,-0.458596733976743,0.0784475470853935,SD Amorebieta,-0.1836217998309501,21-25,61-70,0.2997675508016162,-0.3237466115284274,0,16841
T. Roufosse,-0.458596733976743,-0.668188767400217,KAS Eupen,-0.2984022917308553,21-25,51-60,-0.2399861906569567,-0.6074070457946565,1,16842
D. Aranda,-0.6741284116973434,-0.9170675388954204,Club Sol de América,-0.3079673327225141,21-25,51-60,-0.3350725200219547,-0.8280318280017237,1,16843
21 D. Juarez,-1.1051917671385445,-0.668188767400217,Racing Club,-0.2984022917308553,15-20,51-60,-0.2399861906569567,-0.999128597876592,1,16844
22 J. Wehking,-0.6741284116973434,-0.668188767400217,Fortuna Sittard,-0.3015906387280749,21-25,51-60,-0.2695409539710696,-0.7379808964886351,1,16845
20 L. Kovacic,-0.889660089417944,-0.7926281531478188,CD O'Higgins,-0.3251844065074999,15-20,51-60,-0.5808947953864229,-0.9113289396513308,1,16846
22 Álvaro Ramalho,-0.2430650562561425,-0.5437493816526152,Belenenses SAD,-0.3111556797197337,21-25,51-60,-0.3717272460615328,-0.4273051827684793,1,16847
20 L. Schmidt,-0.889660089417944,-0.7926281531478188,FC St. Pauli,-0.3290104229041634,15-20,51-60,-0.6595916345733562,-0.9113289396513308,1,16848
21 An Chan Gi,-0.2430650562561425,-0.5437493816526152,Suwon Samsung Bluewings,-0.2920255977364162,21-25,51-60,-0.1860486281002422,-0.4273051827684793,1,16849
22 Juanpe,-0.6741284116973434,-0.4193099959050135,AD Alcorcón,-0.2888372507391966,21-25,61-70,-0.1612890803228888,-0.6479299649755464,1,16850
M. Rodríguez,1.912251720949862,0.3273263185805971,Club Nacional de Football,-0.2952139447336357,31-35,61-70,-0.2122237536194585,1.4052312735228747,0,16851
T. Roche,-0.6741284116973434,-0.668188767400217,Dijon FCO,-0.3015906387280749,21-25,51-60,-0.2695409539710696,-0.7379808964886351,1,16852
20 J. Parra,-0.889660089417944,-0.5437493816526152,Envigado FC,-0.3213583901108364,15-20,51-60,-0.513759371733138,-0.8257805547138966,1,16853
21 I. Mayta,-0.458596733976743,-0.7926281531478188,Cusco Fútbol Club,-0.3079673327225141,21-25,51-60,-0.3350725200219547,-0.6546837848390281,1,16854
21 M. Mbaye,-0.2430650562561425,-0.0459918386622081,FC Porto,-0.2314470047892439,21-25,61-70,0.1439185287759226,-0.2291931334396842,0,16855
O. Nkambadio,-0.889660089417944,-0.668188767400217,Paris FC,-0.2952139447336357,15-20,51-60,-0.2122237536194585,-0.8685547471826136,1,16856
A. Safarikas,-0.2430650562561425,-0.7926281531478188,FC Sion,-0.3079673327225141,21-25,51-60,-0.3350725200219547,-0.5263612074328768,1,16857
J. Kersken,-0.458596733976743,-0.1704312244098099,SV Meppen,-0.2505770867725614,21-25,61-70,0.0628947862061173,-0.4183000896171704,1,16858
22 T. Silić,-1.3207234448591447,-1.0415069246430222,Hajduk Split,-0.3047789857252945,15-20,51-60,-0.3011355363616134,-1.2445173862497587,1,16859
22 D. Hotta,0.6190616546262593,-0.5437493816526152,Shonan Bellmare,-0.3200830513119485,26-30,51-60,-0.4934031743741962,0.1039953131587436,1,16860
C. Andersson,-1.3207234448591447,-1.2903856961382256,Kalmar FF,-0.3200830513119485,15-20,51-60,-0.4934031743741962,-1.321060678035884,1,16861
21 D. Ciofu,-1.1051917671385445,-1.2903856961382256,CSM Politehnica Iași,-0.3226337289097242,15-20,51-60,-0.5350626985008445,-1.2017431937810417,1,16862
21 M. Giagnorio,-0.889660089417944,-1.1659463103906238,AS Nancy Lorraine,-0.323909067708612,15-20,51-60,-0.5574056096128822,-1.039651517057482,1,16863
22 M. Trige,-1.1051917671385445,-1.2903856961382256,Tromsø IL,-0.3251844065074999,15-20,51-60,-0.5808947953864229,-1.2017431937810417,1,16864
Toni Fuidias,-0.458596733976743,-0.0459918386622081,Real Madrid CF,-0.2218819637975851,21-25,61-70,0.1796202836205465,-0.3710233505727989,0,16865
M. Onken,-1.1051917671385445,-0.9170675388954204,VfB Oldenburg,-0.3079673327225141,15-20,51-60,-0.3350725200219547,-1.0801744362383718,1,16866
R. Ferrario,-0.2430650562561425,-0.4193099959050135,Club Atlético Huracán,-0.2888372507391966,21-25,61-70,-0.1612890803228888,-0.3777771704362805,1,16867
22 K. Shimizu,1.912251720949862,-0.2948706101574117,Cerezo Osaka,-0.3290104229041634,31-35,61-70,-0.6595916345733562,1.04502754747052,1,16868
M. Arzamendia,0.1879982991850583,-0.1704312244098099,Club Olimpia,-0.2633304747614398,21-25,61-70,-0.0003698405319322,0.0004367419186917,1,16869
A. Russo,-0.458596733976743,0.0784475470853935,U.S. Sassuolo Calcio,-0.2091285758087068,21-25,61-70,0.223266688023364,-0.3237466115284274,0,16870
J. Reichert,-0.458596733976743,-0.7926281531478188,1. FC Nürnberg,-0.3079673327225141,21-25,51-60,-0.3350725200219547,-0.6546837848390281,1,16871
21 H. Cardozo,-0.889660089417944,-1.0415069246430222,Club Always Ready,-0.3175323737141728,15-20,51-60,-0.4552194701682993,-0.996877324588765,1,16872
S. Simons,-1.1051917671385445,-1.2903856961382256,Carlisle United,-0.3277350841052756,15-20,51-60,-0.6318292985514132,-1.2017431937810417,1,16873
M. Bignetti,-1.1051917671385445,-0.668188767400217,Eintracht Frankfurt,-0.2920255977364162,15-20,51-60,-0.1860486281002422,-0.999128597876592,1,16874
22 L. Martinez,-0.889660089417944,-0.2948706101574117,Club Atlético Talleres,-0.2728955157530986,15-20,61-70,-0.0543074454904307,-0.7402321697764623,1,16875
B. Grawe,-0.2430650562561425,-1.0415069246430222,SV Sandhausen,-0.3175323737141728,21-25,51-60,-0.4552194701682993,-0.6254172320972743,1,16876
San Nicolás,-0.458596733976743,-0.668188767400217,SD Eibar,-0.2984022917308553,21-25,51-60,-0.2399861906569567,-0.6074070457946565,1,16877
J. López,-0.6741284116973434,-0.4193099959050135,Independiente del Valle,-0.2888372507391966,21-25,61-70,-0.1612890803228888,-0.6479299649755464,1,16878
M. Nielsen,-1.3207234448591447,-1.2903856961382256,Odense Boldklub,-0.3200830513119485,15-20,51-60,-0.4934031743741962,-1.321060678035884,1,16879
21 Matheus Kayser,0.4035299769056588,0.2028869328329953,Boavista FC,-0.2442003927781223,26-30,61-70,0.0915253897722157,0.3088611823510203,0,16880
20 S. Papadopoulos,-0.889660089417944,-0.7926281531478188,PAOK,-0.3251844065074999,15-20,51-60,-0.5808947953864229,-0.9113289396513308,1,16881
C. De Schrevel,-0.6741284116973434,-0.5437493816526152,KAA Gent,-0.2952139447336357,21-25,51-60,-0.2122237536194585,-0.6929554307320908,1,16882
W. Tortolero,-0.889660089417944,-0.7926281531478188,Deportivo Táchira FC,-0.3111556797197337,15-20,51-60,-0.3717272460615328,-0.9113289396513308,1,16883
22 L. Klatte,-0.458596733976743,-0.668188767400217,F.C. Hansa Rostock,-0.2984022917308553,21-25,51-60,-0.2399861906569567,-0.6074070457946565,1,16884
22 F. Tinaglini,-0.2430650562561425,-0.4193099959050135,Montevideo City Torque,-0.2888372507391966,21-25,61-70,-0.1612890803228888,-0.3777771704362805,1,16885
K. Kahlina,1.2656566877880606,0.2028869328329953,Charlotte FC,-0.2792722097475378,26-30,61-70,-0.0941534594714525,0.8941922371860965,0,16886
J. Urbig,-1.1051917671385445,-0.668188767400217,1. FC Köln,-0.2920255977364162,15-20,51-60,-0.1860486281002422,-0.999128597876592,1,16887
22 N. Polster,-1.1051917671385445,-0.5437493816526152,LASK Linz,-0.2920255977364162,15-20,51-60,-0.1860486281002422,-0.9586056786957022,1,16888
22 L. Caruso,-1.5362551225797452,-1.5392644676334293,Central Coast Mariners,-0.3366624556974904,15-20,51-60,-0.8748238837290037,-1.5124189075011971,1,16889
22 T. Troost,-0.889660089417944,-1.0415069246430222,Feyenoord,-0.3111556797197337,15-20,51-60,-0.3717272460615328,-0.996877324588765,1,16890
J. Golz,-0.0275333785355421,-0.0459918386622081,Rot-Weiß Essen,-0.2760838627503182,21-25,61-70,-0.0737972078115361,-0.0873629163065697,0,16891
V. Kucheruk,-0.0275333785355421,-0.4193099959050135,Dynamo Kyiv,-0.2952139447336357,21-25,61-70,-0.2122237536194585,-0.2427007731666476,1,16892
J. Fierro,-0.6741284116973434,-0.4193099959050135,Colo-Colo,-0.2824605567447574,21-25,61-70,-0.1154568457116381,-0.6479299649755464,1,16893
21 Jorge Vieira,1.2656566877880606,-0.668188767400217,Mjøndalen IF,-0.3290104229041634,26-30,51-60,-0.6595916345733562,0.4371837597571716,1,16894
22 J. Schuurman,-0.2430650562561425,-0.668188767400217,Go Ahead Eagles,-0.2984022917308553,21-25,51-60,-0.2399861906569567,-0.476833195100678,1,16895
22 Shin Song Hoon,-1.1051917671385445,-0.7926281531478188,GwangJu FC,-0.3015906387280749,15-20,51-60,-0.2695409539710696,-1.039651517057482,1,16896
N. Noll,-0.889660089417944,-0.7926281531478188,TSG Hoffenheim,-0.3047789857252945,15-20,51-60,-0.3011355363616134,-0.9113289396513308,1,16897
22 A. Al Sanbi,-0.6741284116973434,-1.4148250818858277,Al Ahli,-0.3277350841052756,21-25,51-60,-0.6318292985514132,-1.008133691027901,1,16898
L. Mack,-1.1051917671385445,-1.2903856961382256,SC Freiburg II,-0.3251844065074999,15-20,51-60,-0.5808947953864229,-1.2017431937810417,1,16899
22 J. Villafuerte,-0.2430650562561425,-0.2948706101574117,Club Social y Deportivo Macará,-0.2760838627503182,21-25,61-70,-0.0737972078115361,-0.3282491581040818,1,16900
22 K. Gadellaa,-1.1051917671385445,-0.5437493816526152,FC Utrecht,-0.2920255977364162,15-20,51-60,-0.1860486281002422,-0.9586056786957022,1,16901
T. Bartouche-Selbonne,0.4035299769056588,-0.7926281531478188,FC Lorient,-0.323909067708612,26-30,51-60,-0.5574056096128822,-0.1413934752144228,1,16902
